Type,Source,Original,Translation
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Angry Rusty Wolf,憤怒赭紅狼
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/angry_snowy_wolf.json,Angry Snowy Wolf,憤怒雪狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Angry Snowy Wolf,憤怒雪狼
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/angry_spotted_wolf.json,Angry Spotted Wolf,憤怒斑點狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Angry Spotted Wolf,憤怒斑點狼
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/angry_striped_wolf.json,Angry Striped Wolf,憤怒條紋狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Angry Striped Wolf,憤怒條紋狼
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/angry_woods_wolf.json,Angry Woods Wolf,憤怒森林狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Angry Woods Wolf,憤怒森林狼
description,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers.json,Anti Villager Heads Collection,反村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers.json,Anti Villagers,反村民
title,versions-45-/data/all_mob_heads/advancement/collection/passives/armadillo.json,Armadillo,犰狳
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/armadillo.json,Armadillo,犰狳
title,versions-45-/data/all_mob_heads/advancement/collection/passives/armadillo_scared.json,Armadillo Scared,犰狳驚嚇
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/armadillo.json,Armadillo Scared,犰狳驚嚇
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Armorer Villager,製甲師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Armorer Zombie Villager,製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/ashen_wolf.json,Ashen Wolf,灰狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Ashen Wolf,灰狼
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls/axolotl_blue.json,Axolotl Blue,藍色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/axolotl.json,Axolotl Blue,藍色蠑螈
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls/axolotl_cyan.json,Axolotl Cyan,青色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/axolotl.json,Axolotl Cyan,青色蠑螈
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls/axolotl_gold.json,Axolotl Gold,金色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/axolotl.json,Axolotl Gold,金色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/greenaxolotl.json,Axolotl Green,綠色蠑螈
description,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls.json,Axolotl Heads Collection,蠑螈頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls/axolotl_lucy.json,Axolotl Lucy,粉紅色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/axolotl.json,Axolotl Lucy,粉紅色蠑螈
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls/axolotl_wild.json,Axolotl Wild,棕色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/axolotl.json,Axolotl Wild,野生蠑螈
title,versions-45-/data/all_mob_heads/advancement/collection/sea/axolotls.json,Axolotls,棕色蠑螈
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/ayr0b0t.json,ayr0b0t,ayr0b0t
title,versions-45-/data/all_mob_heads/advancement/collection/passives/bat.json,Bat,蝙蝠
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bat.json,Bat,蝙蝠
title,versions-45-/data/all_mob_heads/advancement/collection/bees/bee.json,Bee,蜜蜂
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bee.json,Bee,蜜蜂
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bee.json,Bee Angry,憤怒蜜蜂
description,versions-45-/data/all_mob_heads/advancement/collection/bees.json,Bee Heads Collection,蜜蜂頭顱系列
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bee.json,Bee Pollinated,授粉蜜蜂
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bee.json,Bee Pollinated Angry,憤怒授粉蜜蜂
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/bee_potato.json,Bee Potato,蜜蜂馬鈴薯
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/beer.json,Beer,啤酒
title,versions-45-/data/all_mob_heads/advancement/collection/bees.json,Bees,蜜蜂
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/black_and_white_rabbit.json,Black and White Rabbit,黑白兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,Black and White Rabbit,黑白兔
title,versions-45-/data/all_mob_heads/advancement/collection/cats/black_cat.json,Black Cat,黑貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Black Cat,黑貓
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/black_collared_dog.json,Black Collared Dog,黑項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Black Collared Wolf,黑項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/horses/black_horse.json,Black Horse,黑馬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/horse.json,Black Horse,黑馬
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/black_rabbit.json,Black Rabbit,黑兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,Black Rabbit,黑兔
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/black_sheep.json,Black Sheep,黑羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/black.json,Black Sheep,黑羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/black_shulker.json,Black Shulker,黑色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Black Shulker,黑色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/black_slime.json,Black Slime,黑史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Black Slime,黑史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/black_wolf.json,Black Wolf,黑狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Black Wolf,黑狼
title,versions-45-/data/all_mob_heads/advancement/collection/nether/blaze.json,Blaze,烈焰使者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/blaze.json,Blaze,烈焰使者
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/blue_collared_dog.json,Blue Collared Dog,藍項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Blue Collared Wolf,藍項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/parrots/blue_parrot.json,Blue Parrot,藍鸚鵡
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/parrot.json,Blue Parrot,藍鸚鵡
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/blue_sheep.json,Blue Sheep,藍羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/blue.json,Blue Sheep,藍羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/blue_shulker.json,Blue Shulker,藍色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Blue Shulker,藍色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/blue_slime.json,Blue Slime,藍色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Blue Slime,藍色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/bosses/blue_wither.json,Blue Wither Boss,藍色凋靈怪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/bob.json,Boblennon,Boblennon
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/bogged.json,Bogged,沼骸
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/bogged.json,Bogged,沼骸
description,versions-45-/data/all_mob_heads/advancement/collection/bosses.json,Bosse Heads Collection,Boss頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/bosses.json,Bosses,Boss
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/breeze.json,Breeze,旋風使者
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/breeze.json,Breeze,旋風使者
title,versions-45-/data/all_mob_heads/advancement/collection/cats/british_shorthair_cat.json,British Shorthair Cat,英國短毛貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,British Shorthair Cat,英國短毛貓
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/dogs/brown_collared_dog.json,Brown Collared Dog,棕項圈狗
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Brown Collared Wolf,棕項圈狼
title,versions-45-/data/all_mob_heads/advancement/collection/horses/brown_horse.json,Brown Horse,棕色馬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/horse.json,Brown Horse,棕色馬
title,versions-45-/data/all_mob_heads/advancement/collection/llamas/brown_llama.json,Brown Llama,棕色羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/llama.json,Brown Llama,棕色羊駝
title,versions-45-/data/all_mob_heads/advancement/collection/passives/brown_mooshroom.json,Brown Mooshroom,棕色哞菇
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/mooshroom.json,Brown Mooshroom,棕色哞菇
title,versions-45-/data/all_mob_heads/advancement/collection/jungle/pandas/brown_panda.json,Brown Panda,棕色熊貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/panda.json,Brown Panda,棕色熊貓
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/brown_rabbit.json,Brown Rabbit,棕兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,Brown Rabbit,棕兔
title,versions-45-/data/all_mob_heads/advancement/collection/sheeps/brown_sheep.json,Brown Sheep,棕羊
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/sheep/brown.json,Brown Sheep,棕羊
title,versions-45-/data/all_mob_heads/advancement/collection/end/shulkers/brown_shulker.json,Brown Shulker,棕色界伏蚌
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/shulker.json,Brown Shulker,棕色界伏蚌
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/slimes/brown_slime.json,Brown Slime,棕色史萊姆
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/slime.json,Brown Slime,棕色史萊姆
title,versions-45-/data/all_mob_heads/advancement/collection/llamas/trader_brown_llama.json,Brown Trader Llama,棕色商人羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/trader_llama.json,Brown Trader Llama,棕色商人羊駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Butcher Villager,屠夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Butcher Zombie Villager,屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/cats/calico_cat.json,Calico Cat,印花布貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Calico Cat,印花布貓
title,versions-45-/data/all_mob_heads/advancement/collection/passives/camel.json,Camel,駱駝
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/camel.json,Camel,駱駝
title,versions-45-/data/all_mob_heads/advancement/collection/canidae.json,Canidae,狗
description,versions-45-/data/all_mob_heads/advancement/collection/canidae.json,Canidae Mob Heads Collection,狗頭顱系列
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Cartographer Villager,製圖師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Cartographer Zombie Villager,製圖師殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/cats.json,Cat Heads Colelction,貓頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/cats.json,Cats,貓
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/cave_spider.json,Cave Spider,洞穴蜘蛛
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cave_spider.json,Cave Spider,洞穴蜘蛛
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/classics/charged_creeper.json,Charged Creeper,高壓苦力怕
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/creeper.json,Charged Creeper,高壓苦力怕
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/charging_vex.json,Charging Vex,生氣惱鬼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/vex.json,Charging Vex,生氣惱鬼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/cheh.json,Cheh minot,Cheh minot
title,versions-45-/data/all_mob_heads/advancement/collection/horses/chestnut_horse.json,Chestnut Horse,深棗紅色馬
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/horse.json,Chestnut Horse,深棗紅色馬
title,versions-45-/data/all_mob_heads/advancement/collection/canidae/wolves/chestnut_wolf.json,Chestnut Wolf,赭紅狼
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/wolf.json,Chestnut Wolf,赭紅狼
title,versions-45-/data/all_mob_heads/advancement/collection/passives/chicken.json,Chicken,雞
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/chicken.json,Chicken,雞
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/chicken_potato.json,Chicken Potato,雞肉馬鈴薯
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/choco.json,Chocobo,陸行鳥
